engine_cc,horsepower,weight_kg,fuel_type,kmpl,road_type,avg_speed_kmph,ac_on,tyre_psi,traffic_level,payload_kg
151.0,85.0,1293.315,Petrol,10.115,city,31.219706203927164,1,33.0,medium,122.19786807045357
119.0,97.0,1089.4650000000001,Petrol,10.157499999999999,highway,84.64743310805764,0,31.7,medium,118.05534632684247
131.0,103.0,1281.99,Petrol,8.6275,highway,83.32727604722426,0,35.7,medium,112.58548316235425
163.0,125.0,1422.42,Petrol,7.225,city,46.95917388364138,1,32.9,low,95.57135386669489
121.0,115.0,1266.135,Petrol,9.18,city,27.23482463941919,0,28.5,medium,121.57641531943025
163.0,133.0,1544.73,Petrol,6.885,highway,87.47645214048157,0,35.9,low,100.61479533999645
89.0,71.0,901.47,Petrol,13.3875,highway,87.5060420568788,1,34.5,medium,147.98936169412502
98.0,68.0,967.155,Petrol,12.5375,highway,112.2146394054518,0,36.2,low,17.969585203881252
231.0,115.0,1469.9850000000001,Petrol,9.1375,city,39.179690702283075,1,32.4,medium,124.55963838269612
200.0,85.0,1354.47,Petrol,8.415000000000001,city,34.16102190940395,1,34.6,high,129.69782468849604
140.0,88.0,1309.17,Petrol,9.477500000000001,city,39.42655199877899,1,30.7,high,91.30480970594829
232.0,90.0,1479.045,Petrol,8.584999999999999,city,33.757547564196386,0,32.5,low,104.90371810376125
225.0,110.0,1522.0800000000002,Petrol,8.755,highway,94.14147064567169,0,33.9,high,130.19364360820597
305.0,130.0,1739.52,Petrol,7.225,city,30.214353530297302,1,33.0,medium,103.31080470027379
302.0,129.0,1687.425,Petrol,7.48,city,44.68710767389,1,33.6,low,126.92062156039724
351.0,138.0,1791.615,Petrol,7.0125,city,26.50170257455747,0,32.4,medium,79.09405016505303
318.0,135.0,1734.99,Petrol,7.734999999999999,highway,80.57560094659276,1,35.4,high,48.17655315665753
350.0,155.0,1975.0800000000002,Petrol,7.182499999999999,city,27.898079741286175,1,31.8,medium,27.489742277245057
351.0,142.0,1836.462,Petrol,6.5874999999999995,highway,105.55348826251327,1,32.7,low,56.47362750565881
267.0,125.0,1633.065,Petrol,8.16,city,37.6980528832718,1,31.3,medium,134.29181524679325
360.0,150.0,1784.8200000000002,Petrol,7.8625,hilly,49.86864764993428,1,24.9,medium,61.35366513095598
89.0,71.0,872.025,Petrol,13.5575,city,39.98556914898089,1,32.7,high,145.78347246619015
86.0,65.0,894.6750000000001,Petrol,14.4925,highway,71.25280896114907,1,34.2,medium,26.60997546042239
98.0,80.0,867.495,Petrol,15.172500000000001,hilly,40.62769017586124,0,31.3,medium,66.34432516651216
121.0,80.0,1209.51,Petrol,11.645,hilly,40.55673314137142,1,32.1,high,147.53195079376212
183.0,77.0,1599.0900000000001,Petrol,10.795,highway,97.49453399658665,0,36.9,high,116.12858926015141
350.0,125.0,1766.7,Petrol,9.775,highway,71.67403010005742,0,31.0,low,128.75650669926594
141.0,71.0,1445.07,Petrol,11.559999999999999,highway,90.83540974045775,1,35.3,low,148.9469176063668
260.0,90.0,1549.26,Petrol,10.157499999999999,highway,82.50295868650193,0,37.3,high,204.69243124436073
105.0,70.0,996.6,Petrol,14.535,city,33.6293752682456,1,36.1,low,141.98993252855172
105.0,70.0,973.95,Petrol,14.6625,highway,98.68311371787439,0,33.8,low,94.04138443991638
85.0,65.0,915.0600000000001,Petrol,13.515,highway,88.83012550416599,1,35.7,low,95.18484663783491
91.0,69.0,964.89,Petrol,15.8525,highway,89.71147128149292,1,32.7,medium,82.12122495592013
151.0,90.0,1209.51,Petrol,12.069999999999999,city,41.96134533873608,1,32.2,medium,136.2900671602355
173.0,115.0,1175.535,Petrol,12.24,city,28.17911976733805,0,32.1,low,154.32343027069084
173.0,115.0,1223.1000000000001,Petrol,11.39,highway,82.04109753214072,1,33.4,medium,89.32530094255485
151.0,90.0,1157.868,Petrol,14.237499999999999,city,34.10614129706572,1,33.8,medium,130.41786002081895
98.0,76.0,971.2320000000001,Petrol,17.6375,city,37.03101062288433,1,35.8,low,122.10660178762495
89.0,60.0,891.504,Petrol,16.1925,city,28.100417462230514,1,31.8,low,104.81305022676001
98.0,70.0,960.36,Petrol,13.6425,city,33.456048844194896,0,33.7,low,135.8064180839334
86.0,65.0,914.6070000000001,Petrol,15.81,city,31.676901644074704,1,30.2,medium,111.71482708496734
151.0,90.0,1213.134,Petrol,11.9,city,45.516212383556194,0,35.2,high,76.59983593075367
140.0,88.0,1300.1100000000001,Petrol,11.219999999999999,city,31.55327376277601,1,34.6,medium,126.2452759449018
151.0,90.0,1360.3590000000002,Petrol,10.3275,city,40.766883161681434,0,34.2,low,173.0071508965195
225.0,90.0,1531.593,Petrol,8.1175,city,40.83682410632888,0,33.7,low,126.19555790313953
97.0,78.0,991.164,Petrol,14.577499999999999,highway,86.00019471115611,0,30.1,medium,107.27917505126968
134.0,90.0,1228.083,Petrol,12.665,city,32.03062198202756,1,32.4,medium,192.2013343600742
120.0,75.0,1151.526,Petrol,13.3025,hilly,49.01919105012308,0,33.9,high,184.79839894307713
119.0,92.0,1102.602,Petrol,15.725,hilly,59.08220329449973,0,37.5,medium,75.43773706442298
108.0,75.0,1026.045,Petrol,13.685,city,36.83558109644777,1,33.6,low,111.16682130657098
86.0,65.0,955.83,Petrol,19.805,city,32.67300567616712,1,31.3,high,95.7764395962328
156.0,105.0,1268.4,Petrol,11.8575,highway,89.89502883988803,1,32.7,low,134.3073456163966
85.0,65.0,955.83,Petrol,17.34,highway,101.51282351846945,1,32.6,low,145.9713221903245
90.0,48.0,944.505,Petrol,18.827499999999997,highway,108.89596875959025,0,33.0,medium,103.23725340746277
90.0,48.0,1057.755,Petrol,18.445,highway,87.8821841834355,1,29.8,medium,141.92559195941266
121.0,67.0,1336.3500000000001,Petrol,15.469999999999999,highway,76.19725117293284,0,32.2,low,79.7367291134968
146.0,67.0,1472.25,Petrol,12.75,highway,84.10285872031469,1,33.7,medium,178.3099373443627
91.0,67.0,838.0500000000001,Petrol,18.955000000000002,city,40.71924315995021,0,32.4,low,79.71674002636615
85.0,,831.255,Petrol,17.3825,highway,92.80740579189755,1,31.5,medium,96.58125098490814
97.0,67.0,971.6850000000001,Petrol,14.364999999999998,city,32.929390341387204,1,34.3,low,49.381405953460245
89.0,62.0,835.7850000000001,Petrol,12.665,highway,100.58582790725973,1,33.8,low,70.4497191680649
168.0,132.0,1318.23,Petrol,13.8975,highway,81.02855312240511,1,33.5,low,157.30450862890035
70.0,100.0,1096.26,Petrol,10.0725,city,31.673739093469912,1,32.8,high,132.92987602333022
122.0,88.0,1132.5,Petrol,14.875,highway,88.79262048500107,1,32.8,medium,151.2410812656855
140.0,,1315.9650000000001,Petrol,10.030000000000001,city,38.16703958579291,1,34.3,high,69.20007894571806
107.0,72.0,1037.3700000000001,Petrol,13.77,highway,103.43072885793984,1,35.5,high,151.49186194093136
135.0,84.0,1127.97,Petrol,11.559999999999999,city,29.82007538544346,1,31.5,medium,91.48928956951887
151.0,84.0,1193.655,Petrol,11.305,hilly,48.56556663703765,1,34.0,medium,78.8959368287257
156.0,92.0,1186.8600000000001,Petrol,10.965,city,32.886976182810415,1,34.6,medium,175.87349217389172
173.0,110.0,1234.425,Petrol,9.987499999999999,hilly,55.84706464462098,0,34.3,high,121.36564280288731
135.0,84.0,1080.405,Petrol,12.75,highway,88.04167628123376,1,32.1,medium,137.3118716507526
79.0,58.0,795.015,Petrol,16.6175,highway,91.85453440459044,0,28.9,low,51.11009895468652
86.0,64.0,849.375,Petrol,16.575,highway,99.6378654732231,1,30.6,high,72.23118145944483
81.0,60.0,797.28,Petrol,14.9175,highway,87.91785013521485,1,30.9,medium,103.35695444956542
97.0,67.0,935.445,Petrol,13.7275,hilly,52.84936725108132,0,36.0,medium,165.58972219106326
85.0,65.0,894.6750000000001,Petrol,15.725,city,37.69382747838318,1,33.7,medium,168.59112218310412
89.0,62.0,928.65,Petrol,16.0225,highway,88.53428217187717,0,33.5,medium,157.14200187882366
91.0,68.0,899.205,Petrol,14.4925,city,35.603197905182036,1,31.0,high,71.52685725808647
105.0,63.0,1003.395,Petrol,14.7475,highway,89.98475166536865,1,32.6,low,159.59432519727
98.0,65.0,926.385,Petrol,14.62,city,32.26649117712279,0,33.8,low,171.8795288840014
98.0,65.0,1078.14,Petrol,12.7075,highway,89.347572263441,0,32.7,low,110.22321893961461
105.0,74.0,992.07,Petrol,14.025,highway,99.69842360686175,1,33.9,medium,192.6285630259553
100.0,,1050.96,Petrol,14.6625,city,29.60975737708015,0,33.8,low,190.66492885532944
107.0,75.0,1001.13,Petrol,14.322500000000002,highway,89.57551640434335,0,31.2,high,162.7526425559741
108.0,75.0,1064.55,Petrol,13.77,highway,95.9821900296063,1,31.6,low,100.54810154814714
119.0,100.0,1184.595,Petrol,13.982499999999998,highway,89.42520408882794,1,34.8,medium,122.4305122395618
120.0,74.0,1193.655,Petrol,13.43,city,33.042807469007215,0,33.3,low,93.7627354883135
141.0,80.0,1463.19,Petrol,11.9425,highway,90.59014422184507,0,31.4,medium,87.56140517346861
145.0,76.0,1431.48,Petrol,13.0475,hilly,42.0394145688616,1,35.2,medium,71.1372256504522
168.0,116.0,1313.7,Petrol,10.795,city,43.99949106367224,1,35.5,low,101.78609598543929
146.0,120.0,1327.29,Petrol,10.285,city,33.71081586122871,1,30.2,low,147.7154378276861
231.0,110.0,1546.9950000000001,Petrol,9.52,city,44.862617189433635,1,33.5,medium,96.19691038618487
350.0,105.0,1687.425,Petrol,11.305,highway,85.71665911711125,0,33.3,low,122.16716270338088
200.0,88.0,1386.18,Petrol,8.584999999999999,city,39.07114279552668,1,34.1,low,196.80819634497556
225.0,85.0,1569.645,Petrol,7.48,highway,93.45998446135857,0,37.2,medium,161.48210882389284
112.0,88.0,1180.065,Petrol,11.9,highway,82.30850338310297,0,31.5,low,43.93594049483153
112.0,88.0,1195.92,Petrol,11.475,city,39.5028129312392,0,30.7,high,179.75435443532646
112.0,88.0,1084.935,Petrol,14.45,highway,113.04896790946911,1,35.0,high,97.26739784521638
112.0,85.0,1166.4750000000001,Petrol,13.174999999999999,highway,90.1274435348979,1,34.4,low,104.63824682199673
135.0,84.0,1143.825,Petrol,12.325,city,35.74503491893384,1,28.8,low,117.79995616352362
151.0,90.0,1238.955,Petrol,11.475,city,33.9253274602657,1,34.5,low,174.29069685450153
140.0,92.0,1297.845,Petrol,10.2,city,41.72126417987134,1,29.2,low,150.97268899775833
151.0,,1374.855,Petrol,9.775,city,32.30844183440294,0,33.9,low,108.07895609748354
105.0,74.0,896.94,Petrol,15.299999999999999,city,31.47495072927793,0,37.2,low,113.54570065217479
91.0,68.0,917.325,Petrol,15.725,hilly,44.88131081010165,0,32.3,low,114.99582659809512
91.0,68.0,892.4100000000001,Petrol,13.174999999999999,city,31.849580046473644,1,32.1,low,84.43292251630474
105.0,63.0,962.625,Petrol,16.15,city,48.33477198455785,0,35.0,medium,122.21359101939049
98.0,70.0,962.625,Petrol,15.299999999999999,highway,93.23771434434455,0,35.4,low,102.53946486701452
120.0,88.0,978.48,Petrol,15.299999999999999,highway,94.07679597933041,0,33.6,medium,137.66776600936703
107.0,75.0,998.865,Petrol,15.299999999999999,hilly,58.67532998600065,0,35.1,low,127.70548129582795
108.0,70.0,1016.985,Petrol,14.45,highway,99.2576139611951,1,32.1,low,103.79906598019413
91.0,67.0,890.145,Petrol,16.15,city,38.70772747660856,1,34.5,low,71.408885683787
91.0,67.0,890.145,Petrol,13.6,city,42.76164318097731,0,33.0,medium,78.86442755055766
91.0,67.0,903.735,Petrol,16.15,hilly,62.18309073487541,1,30.6,high,126.68558801801618
181.0,110.0,1334.085,Petrol,10.625,highway,88.10334101782637,1,34.3,high,54.437997072401544
262.0,85.0,1365.795,Petrol,16.15,hilly,49.03041280884862,1,32.3,low,91.82976221874063
156.0,92.0,1171.005,Petrol,11.049999999999999,city,34.376482877240804,1,32.9,low,133.26925362080084
232.0,112.0,1284.255,Petrol,9.35,highway,91.00799722448214,0,33.3,medium,181.3166862298856
144.0,96.0,1207.2450000000001,Petrol,13.6,highway,72.41665044862798,1,33.0,low,93.27991399522921
135.0,84.0,1073.6100000000001,Petrol,15.299999999999999,city,37.95367255365366,1,34.1,high,163.4491702612168
151.0,90.0,1336.3500000000001,Petrol,11.475,highway,88.0292390457802,1,34.3,medium,174.08055737466702
140.0,86.0,1263.8700000000001,Petrol,11.475,highway,93.47399485665787,1,32.2,low,150.08164929588438
97.0,52.0,964.89,Petrol,18.7,city,28.976905232978382,0,34.9,low,119.11123430341445
135.0,84.0,1039.635,Petrol,13.6,city,36.02513176820965,0,34.5,low,61.51211522063528
120.0,79.0,1189.125,Petrol,11.9,highway,88.02598871730761,1,32.7,high,128.82843151237228
119.0,82.0,1232.16,Petrol,13.174999999999999,city,40.45711338424401,1,32.3,medium,174.21021578544182
2000.0,,,Regular,8.924999999999999,city,42.734951185669445,0,34.8,medium,104.10704757524476
4900.0,,,Regular,4.675,city,28.963125968252044,0,31.9,low,130.42576204421815
2200.0,,,Regular,11.475,city,35.117608633415,1,32.4,medium,154.5642609722384
5200.0,,,Regular,4.675,hilly,49.5700864510987,0,35.2,high,108.44631227606286
2200.0,,,Premium,8.075,highway,96.3434748900002,0,34.4,medium,124.73207336924526
1800.0,,,Regular,9.35,city,32.35915943002584,0,31.7,medium,133.00198030476113
1800.0,,,Regular,10.625,hilly,60.36677060540923,0,34.3,high,125.96543764748573
1600.0,,,Regular,10.2,highway,104.7307498734162,1,34.9,low,86.57358649458408
1600.0,,,Regular,11.049999999999999,city,31.00507126491544,1,37.0,medium,137.2762390202471
1800.0,,,Regular,10.625,highway,76.66746673478596,0,34.7,low,103.33251545196009
1800.0,,,Regular,11.049999999999999,city,39.558454690716495,1,33.6,medium,143.30805428136594
2000.0,,,Regular,8.924999999999999,hilly,57.207594592402245,0,31.6,low,166.9642028031463
2000.0,,,Regular,10.2,highway,84.10470855942023,1,35.2,medium,95.78403441688732
2000.0,,,Regular,8.924999999999999,highway,54.85646206751816,0,28.7,medium,115.05764464504718
5200.0,,,Regular,5.5249999999999995,city,37.86163046098683,1,34.9,low,143.27845453957386
2000.0,,,Regular,9.775,highway,75.15564218411892,1,33.0,medium,121.74612914931751
2300.0,,,Regular,8.5,city,39.423401929394515,1,34.0,medium,96.85999183869046
2300.0,,,Regular,8.924999999999999,city,25.66187584744545,0,31.2,low,165.8987775737906
2800.0,,,Premium,8.075,city,33.487583160221206,0,33.4,medium,99.42915558398037
2800.0,,,Premium,8.075,highway,106.2666484904835,1,30.6,high,104.06809281894375
4000.0,,,Premium,6.8,city,32.215315864612954,0,30.1,low,164.63298609102594
4000.0,,,Premium,6.8,hilly,47.750671988630806,0,32.2,low,108.69455076740732
5000.0,,,Regular,5.5249999999999995,highway,84.991730765718,1,34.6,low,172.4420662964767
2200.0,,,Regular,9.775,city,33.07438366035961,1,33.6,medium,127.62021281532022
3300.0,,,Regular,8.075,city,40.83566866929051,1,36.1,low,98.13063544187091
5200.0,,,Regular,5.5249999999999995,city,27.883038024769075,1,32.2,high,76.76438574027095
3300.0,,,Regular,8.924999999999999,highway,86.99537270022819,1,35.8,medium,93.6840210935933
3100.0,,,Regular,8.5,highway,97.67849973438878,1,33.2,low,165.21342070502382
3100.0,,,Regular,8.5,city,39.690503445642626,1,33.2,low,130.6018367601073
3800.0,,,Regular,8.5,highway,87.23724488598405,1,36.0,medium,176.6158386869029
3800.0,,,Regular,8.5,city,39.84440284684229,0,33.5,low,159.58393452801005
4600.0,,,Premium,7.6499999999999995,highway,87.61737041433987,1,32.4,low,166.61557614904058
4900.0,,,Premium,7.225,hilly,58.38653170204424,0,34.4,low,207.25088726558616
4600.0,,,Premium,7.6499999999999995,highway,64.4581163374712,1,31.3,high,112.33353072530026
4900.0,,,Premium,7.225,highway,87.11333912299364,0,35.4,medium,52.02792602207744
2200.0,,,Regular,8.924999999999999,highway,89.83822104826861,0,35.2,low,155.0145076116632
5200.0,,,Regular,5.5249999999999995,city,29.434704057460713,1,32.8,low,37.66061312365824
3100.0,,,Regular,8.5,city,36.08510737772832,0,33.1,high,128.51676697807875
3100.0,,,Regular,8.5,city,37.70330795830524,1,33.2,low,95.98342474114867
3400.0,,,Regular,7.6499999999999995,highway,94.05758300555104,1,35.5,low,105.13100558405903
3400.0,,,Regular,7.6499999999999995,highway,92.58149724342853,0,31.7,low,88.7356138745613
3300.0,,,Regular,8.5,highway,88.72626773129275,0,34.5,medium,124.20106603937343
3000.0,,,Premium,6.375,highway,84.06695167858098,1,28.2,medium,103.51824852271942
3000.0,,,Premium,6.375,city,35.959287085068624,0,32.1,low,162.17815058638814
3000.0,,,Premium,8.075,highway,72.81950513959812,1,32.5,low,111.77920655586934
3000.0,,,Premium,8.075,city,34.93308717168037,1,31.8,medium,165.2238195251432
3000.0,,,Premium,8.5,city,36.594628153839075,1,35.1,high,148.86542237379774
5900.0,,,Regular,4.25,highway,80.05703821447973,1,33.8,low,212.79717856470674
2500.0,,,Regular,8.924999999999999,hilly,60.78184545141629,1,30.2,medium,137.75549148646718
3000.0,,,Regular,8.924999999999999,highway,78.15083071203583,0,30.2,low,166.0974084862496
3300.0,,,Regular,8.5,city,37.68778315331885,1,33.1,low,189.64844221911744
2500.0,,,Regular,8.924999999999999,highway,94.06483053894097,0,34.9,high,69.6614994495771
2500.0,,,Regular,9.775,city,33.725082780309414,1,32.8,low,120.72114578527108
2500.0,,,Regular,10.625,highway,73.9059702999032,1,35.3,low,157.40428729670953
3000.0,,,Regular,8.5,highway,84.73302369446404,1,34.1,low,131.20622942352165
3000.0,,,Regular,8.924999999999999,city,34.47313484140441,1,32.3,medium,126.37071802046387
3000.0,,,Regular,8.924999999999999,city,33.791877070746025,0,30.2,low,164.35928144101544
3000.0,,,Premium,8.075,city,37.83721587613409,0,34.2,high,76.31581232901091
5200.0,,,Regular,4.25,hilly,47.27545544214611,1,32.3,low,106.92450484359696
3800.0,,,Regular,8.5,city,41.898067514285266,1,32.1,medium,89.11902076039686
3800.0,,,Regular,8.5,highway,116.16611501021782,0,33.8,medium,55.32539780874622
3800.0,,,Premium,7.225,highway,94.09102059722426,1,34.4,low,142.08583772515667
3800.0,,,Premium,7.6499999999999995,highway,87.79791524670193,1,33.5,high,112.48138379155561
5000.0,,,Regular,7.6499999999999995,city,28.162495682069725,0,30.4,medium,96.74946173000708
2000.0,,,Regular,8.5,hilly,56.23235358481661,1,31.3,low,84.22400127786901
2000.0,,,Regular,8.5,city,39.32505988868402,1,31.5,medium,73.19531332682044
3000.0,,,Regular,7.6499999999999995,highway,84.91415269273217,1,35.8,medium,142.3516770557735
4500.0,,,Premium,7.225,highway,86.51541488441711,1,33.6,medium,175.71870999799575
4500.0,,,Premium,6.375,highway,91.6037340333511,0,34.6,medium,117.24070274841937
5200.0,,,Regular,4.25,hilly,51.41964165269057,1,34.3,low,0.0
4000.0,,,Premium,7.6499999999999995,city,25.02662051844735,0,33.9,low,128.90601824376876
3800.0,,,Regular,8.075,highway,92.53599926339679,1,33.9,high,79.21130025319769
5000.0,,,Regular,7.6499999999999995,city,34.39638355376829,0,33.9,low,127.46171273498808
3000.0,,,Regular,8.924999999999999,city,37.34231401523569,1,31.0,medium,153.25483332695944
3800.0,,,Regular,8.5,city,33.968055116336814,1,35.2,medium,72.21590100687484
2000.0,,,Regular,9.775,city,37.25916781609183,0,38.6,medium,128.06888397560368
2000.0,,,Regular,11.049999999999999,city,39.623530435471835,0,30.7,low,169.55330161923646
2500.0,,,Premium,8.075,city,40.60281223687354,0,32.9,medium,136.09802573895195
2500.0,,,Premium,8.5,city,35.86154697431589,1,31.3,medium,98.21049213813532
3000.0,,,Premium,8.075,highway,86.74470638003609,0,37.1,medium,67.94561774942821
5900.0,,,Regular,4.25,highway,83.52427898203541,0,33.7,medium,155.01178137623546
2200.0,,,Regular,9.775,city,29.240659039383843,0,27.7,medium,111.20224898015901
3300.0,,,Regular,8.075,city,29.62556793464936,0,33.6,low,154.51858481471618
3300.0,,,Regular,8.924999999999999,city,35.49702907714861,1,31.5,medium,64.90209360684092
3100.0,,,Regular,8.5,highway,86.31663517270812,1,34.3,medium,145.89330772450546
3100.0,,,Regular,8.5,city,36.05952647944623,1,34.1,medium,153.49966380714858
3400.0,,,Regular,7.6499999999999995,city,34.580026013698784,1,33.7,medium,145.82491934491665
3400.0,,,Regular,7.6499999999999995,city,39.809453141440535,1,33.7,low,128.83858113677903
